Title,ID,Movie ID
Stacy's Knights,310431,3561
Third World Cop,46686,3541
All the Vermeers in New York,123757,3531
The Model Solution,348853,173471
Children in the Surf at Coney Island,312433,174097
"Arrival of McKinley’s Funeral Train at Canton, Ohio",447169,174119
Song of Freedom,159727,3382
"Bombardment of Taku Forts, by the Allied Fleets",195645,174121
"Bird's-Eye View of Dock Front, Galveston",195542,174125
Why Jones Discharged His Clerks,195612,174127
Condo Painting,110666,3356
Gymnasium Exercises and Drill at Newport Training School,195592,174129
The Legend of Lobo,64871,3332
Soft Fruit,117259,3410
The Mesmerist,318535,5616
Just a Kiss,44635,5624
Shanghai Ghetto,72308,5626
Fabled,43743,8975
Black Cloud,22842,8909
Under the Lighthouse Dancing,147169,8764
Secret Society,161080,8632
Such a Long Journey,207625,8630
The Intended,205481,8536
The Long Way Home,113290,8455
Pursuit of Happiness,210937,8131
Passed Away,62383,8041
The Wonderful Ice Cream Suit,101363,7985
North Beach,277073,7816
Henry Miller Asleep & Awake,339445,172991
MC5: A True Testimonial,60645,7447
"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",126117,7443
How to Draw a Bunny,66660,7351
Games People Play,266687,7350
The Diaries of a School Principal,146414,172815
The Man from Beyond,171432,25745
Old San Francisco,104433,25760
Walpurgis,375746,172555
Shivering Trunks,441826,172557
War Don Don,102935,172559
Restart,376934,172561
Frankenstein 90,3118,37444
Bayou,104674,172599
Clown Service,381054,172603
Lettre d'une inconnue,380438,172651
A Wake in Providence,113178,33142
Milk and Honey,228890,32294
Bopha!,76264,32056
Uncle Nino,32588,31692
Wondrous Oblivion,25334,27684
Charms For the Easy Life,71099,27511
The Smashing Pumpkins: Vieuphoria,57644,27092
Olympia 52,186766,172797
Deadly Advice,251732,26815
A League of Ordinary Gentlemen,77120,32302
Fat Guy Goes Nutzoid,213864,81238
Forget Baghdad: Jews and Arabs - The Iraqi Connection,288953,7144
Billabong Odyssey,23995,6938
Divine Intervention,99885,6017
The Who: Thirty Years of Maximum R&B,39827,173389
Mali Blues,404518,173399
Nice Places to Die,458808,173401
Soap Girl,279784,5905
Better Housekeeping,277724,5871
The Rising Place,152023,5814
Etoiles: Dancers of the Paris Opera Ballet,117520,5811
Besotted,277415,5805
Jeremiah Tower: The Last Magnificent,392734,173437
Bloody Psycho,121888,173443
Night of the Zombies,29072,5774
Historien om Kim Skov,38255,5757
Faces of Death: Fact or Fiction?,97251,5740
The Young Unknowns,146269,5676
Festival in Cannes,120694,5656
The Secret Policeman's Other Ball,59533,6125
Ordinary Sinner,212058,6165
Dischord,125806,6189
Down & Out With The Dolls,114065,6253
Standard Time,266741,6937
Suspended Animation,28446,6933
Rosa Chumbe,407575,173185
Compared To What: The Improbable Journey Of Barney Frank,319966,173189
Esmeraldero,278813,6758
How Not to Work & Claim Benefits... (and Other Useful Information for Wasters),450225,173199
Nola,112961,6698
Live Nude Girls Unite!,99006,6680
Just an American Boy,292974,6941
Me & Isaac Newton,120683,6661
Amateurs in Space,425383,173233
The Holy Land,61545,6543
The Clown Murders,44960,173251
No Turning Back,210728,6491
Lana Del Rey: The Greatest Story Never Told,424235,173275
In View,424971,173279
The Silver Screen: Color Me Lavender,135787,173303
Bienvenido Paisano,297948,173217
Strip-Tease,90930,81243
My Kidnapper,201646,81330
One Man's Fate,286267,98007
Gable: The King Remembered,288438,97955
Making the Earth Stand Still,288284,97876
Living with the Fosters,288117,97872
Victor Seastrom,288298,97849
Search for the Beast,181628,97847
The Men Who Made the Movies: Samuel Fuller,262988,97845
Around the World,43172,97685
King Leopold's Ghost,292975,97680
Moebius Redux: A Life in Pictures,55327,97552
The Ernest Film Festival,288413,97546
The Reluctant Saint,131837,97457
Vivien Leigh: Scarlett And Beyond,340543,97336
The Tattooed Widow,80059,97332
The Young and the Dead,292547,97240
Babbitt,137429,98162
Amor?,156180,98271
James Dean Remembered,238397,98413
The Footprints of a Spirit,288296,98411
Budd Boetticher: An American Original,288292,98409
Raw Deal: A Question Of Consent,114490,98406
Tarda estate,328712,98404
Making 'The New World',285594,98387
The Yellow Cab Man,89702,98376
Excuse My Dust,51389,98346
Lovely to Look At,43363,98344
Les modèles de 'Pickpocket',217724,98339
97 Percent True,288146,98337
"Moral Tales, Filmic Issues",288111,98335
Two Sisters From Boston,83098,98323
The Great Diamond Robbery,190407,98311
The Singing Marine,245984,98306
The Naughty Room,126056,98187
Making 'Do the Right Thing',288421,97238
Shadowing the Third Man,283101,97236
Lily  & the Snowman,421962,170259
Cleopatra's Palace: In Search of a Legend,377196,170329
Ghost Planes and the Mysteries of Flight 370,298920,170331
Aliisa,293094,96316
Operación Cannabis,458428,96300
Los indolentes,364834,170333
In Custody,78263,96275
"Captain Video, Master of the Stratosphere",314070,96193
Cárcel de Mujeres,342011,170337
The Householder,77287,96086
El amor no es ciego,391438,170343
In the Grip of Passion,55184,95784
The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,276165,95740
Thomas Jefferson,57346,95606
The Flying Fleet,99934,95581
Joffrey: Mavericks of American Dance,105795,95494
About The Pink Sky,84167,170367
Taxi Hunter,154115,95305
The Field Mouse,236539,170327
Flor marchita,370741,170325
Santo en Anónimo mortal,226524,170321
The Manzanar Fishing Club,110491,96504
Louise Brooks: Looking for Lulu,197733,97192
I'm King Kong!: The Exploits of Merian C. Cooper,91250,97146
Tank on the Moon,273029,97124
Rules of Single Life,76960,97119
The Film Parade,370044,97117
Ingmar Bergman on Life and Work,170263,97094
Broadway,130717,97061
A Kiss for Corliss,185934,98452
The Newest Pledge,127700,96927
Guilty Hearts,68663,96851
"High, Wide, and Handsome",52432,96813
Puckoon,48654,96799
We Live Again,179251,96739
The Mikado,40629,96545
La Californie,79034,96539
Bigfoot Lives,191402,96524
To Mars by A-Bomb: The Secret History of Project Orion,376394,96516
In Passing,270372,96903
The Statue of Liberty,51594,98513
Jude the Obscure,232005,98526
Riders of the Purple Sage,134806,101402
The Searchers of Happiness,210621,101398
The Wayward Bus,152992,101373
Rainer Werner Fassbinder's World on a Wire: Looking Ahead to Today,394385,170006
Shining Night: A Portrait of Composer Morten Lauridsen,206266,101329
The Finger,80437,101299
9500 Liberty,190167,101237
Shadow Boxers,268674,101216
First Person Plural,180016,101176
Southern Fried Bigfoot,442075,170016
Between Two Wars,254967,170018
Fog City Mavericks,82866,101133
Helicopter String Quartet,74935,100647
To.get.her,163845,100595
The Angel Levine,158262,100577
In the Edges: The 'Grizzly Man' Session,288430,100534
Laffghanistan: Comedy Down Range,116059,101407
The Christine Jorgensen Story,94551,101431
Moving Out,188524,101433
A Beautiful Life,58197,101590
A Huey P. Newton Story,31715,102434
Lesson Plan,128847,102419
Dangerous Corner,183171,102399
Henry IV Part 2,106851,102305
Sergeant Dead Head,53619,102292
A Successful Calamity,156306,102192
3° kälter,36229,102158
Prinsessa Ruusunen,55524,102115
The Pink Jungle,233204,100467
Downeast,140448,101944
The Castle of Cloads,417399,101916
Bernice Bobs Her Hair,198001,101887
50 Children: The Rescue Mission of Mr. and Mrs. Kraus,202132,101862
National Geographic: Hitler's Stealth Fighter,152938,101844
The King of Texas,412109,101829
Business as Usual,87090,101730
Marvin Gaye What's going on Life and Death of Marvin Gaye,189359,101678
A Man Called Gannon,219302,101636
Black Rose Ascension,76809,101920
Harmonia,413687,170373
Quackser Fortune Has a Cousin in the Bronx,59005,100463
"Sasquatch, the Legend of Bigfoot",119010,100446
The Cherry Orchard: Blossoming,125136,99474
Sun Kissed,100532,99450
Electile Dysfunction: Inside the Business of American Campaigns,154792,99345
Holiday Wishes,81303,99317
The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,447511,170159
Let Fury Have the Hour,149172,99020
"All Blossoms Again: Pedro Costa, Director",288101,98936
Lotte Reiniger: Homage to the Inventor of the Silhouette Film,197723,98929
I am Von Höfler Variation on Werther,288288,98819
No Flesh Shall Be Spared,288259,98817
Mon Paradis - Der Winterpalast,288290,98815
Stand Up and Fight,147829,98788
Carol Channing: Larger Than Life,80387,98766
Kiss and Tell,125409,98643
The time and patience,288168,98619
Lulu in Berlin,197752,98617
Jean Renoir: Part One - From La Belle Époque to World War II,288109,99489
The Big Street,98262,99564
The True Meaning of Christmas Specials,172413,99566
Great Escape: The Untold Story,288128,99568
Doctor's Orders,360808,170054
The Amorous Prawn,273848,170060
Day Is Done,172003,100266
Sundome,41863,100203
Ironclads,109475,100192
Enola Gay and the Atomic Bombing of Japan,367678,100050
Right America:  Feeling Wronged,67701,100448
The Flaw,98551,100008
Preston Sturges: The Rise and Fall of an American Dreamer,458961,99939
Fast Life,152570,99919
Marked for Murder,128644,99899
She Had to Say Yes,44668,99717
Manuel on the Island of Wonders,469172,99673
Fragments of an Alms-Film,83215,99671
A Demon in My View,169836,99604
Aurinkotuuli,139909,99596
Unexpected Journey,439695,170105
Dreamfish,431458,168948
Streit's: Matzo and the American Dream,331485,170375
Alcina,379689,95177
Who Are the DeBolts? And Where Did They Get Nineteen Kids?,114514,87806
The Squall,169842,87798
Human Failure,366044,87771
Film ist. 7-12,288108,87751
Suez,148675,87507
Chain Camera,87945,87334
Two Arabian Knights,102384,87290
The Last Dispatch,78526,87276
The Patent Leather Kid,102541,87266
Replica,434510,170819
The Sisters,140995,87179
Superbia,398390,170825
Ballou,145154,86988
In Memory of My Father,34057,170849
Cooking up dreams,128990,86709
Back to the Well: 'Clerks II',333106,170865
Love & Savagery,125874,86550
See This Movie,65509,87874
Ito: Diary of an Urban Priest,239553,86521
Acadia Acadia?!?,262296,88038
Phil Ochs: There But for Fortune,55845,89162
"Crosby, Stills & Nash: Long Time Comin'",40959,89147
Street Scenes,421510,89100
Milling the Militants,375298,170721
Johanneksen leipäpuu,448767,170725
"Summer Wishes, Winter Dreams",92311,88488
Bikini Summer II,141055,88480
Tender Is the Night,121903,88473
The Caretakers,85640,88471
The Winner,47116,88414
Type O Negative: After Dark,31809,170757
Earth Days,62106,88250
Between Two Fires,74312,170765
Car Bpnus,404479,88203
Welcome to Farewell-Gutmann,118116,88087
Heir To An Execution,73340,88073
Killing Auntie,288153,88040
Film Ist.,97284,86077
Happy Here and Now,68629,85981
Jacques Brel Is Alive and Well and Living in Paris,198317,83389
Mág,247124,83275
From the Sea to the Land Beyond,157837,170971
The Life of Reilly,84827,82836
Titanic Town,83036,82602
Nömadak Tx,130623,82525
The Recovered,137746,170991
Killer McCoy,59828,82184
Mendy,253074,82026
Rufus 2,435737,171005
Mi adorado Juan,185180,171009
"Older Brother, Younger Sister",137504,81738
Million Dollar Mermaid,43189,81646
Role Play: Women on Fassbinder,453062,171035
Drain the Titanic,428950,171037
What Became of Us,79743,81441
The Fern Flower,90272,83603
Spring Fever,207999,83662
Edge,111239,83842
Lucky Jordan,119094,83927
Stand by for Action,98399,85889
Ingrid,81414,85742
X-Games The Movie,109326,85505
My Beautiful Dacia,333590,85445
Das Experiment 770 - Gebären auf Befehl,442417,85442
Judging Japan,398649,170909
Mother Carey's Chickens,243565,85378
Fierce Light: When Spirit Meets Action,52725,89213
Lakota Woman: Siege at Wounded Knee,305656,85108
They Gave Him a Gun,150712,84689
All the Brothers Were Valiant,91419,84646
Pekka ja Pätkä salapoliiseina,148432,84553
A Hole in the Soul,288183,84540
The Suspended Vocation,65898,84538
Lucky Lady,78353,84498
Less Is More,91958,84436
And Now My Love,139851,84302
Tuareg: Desert Warrior,87906,84736
"Walking, Walking",100794,89285
Brave Miss World,173796,170701
An Unlikely Weapon,201405,89537
Captain Midnight,261035,93522
Kill by Inches,216672,93500
Dead on Time,47682,93469
Landscape with a Woman,267197,93448
Skies Above the Landscape,288098,93439
The Secret Game,286437,170491
The Price of Forgiveness,276220,93189
Poppy Shakespeare,53033,93185
The Munekata Sisters,55198,93168
Live Music,98096,93083
Territorio comanche,186755,92980
Bustin' Down the Door,44053,92963
The Souler Opposite,158920,92946
The Love Trap,108155,92925
New York in the 50's,82762,92918
Hot Summer Week,140632,92906
Harmagedon - Erään maailman loppu,293097,93531
Last Exit,273807,93656
Manrape,229670,93672
Seven Brothers,362758,93775
Enemies with Benefits,403163,170385
Pine Flat,122341,94786
Red Nightmare,43009,170413
Safrana or Freedom of Speech,288165,94767
"Boys Diving, Honolulu",231763,94737
The Headhunter's Sister,135686,94531
9 Dalmuir West,128892,170429
God's Gift To Women,96771,92847
Guilty Hands,162284,94433
Slim Carter,328918,94308
Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art,319656,94222
"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics",86455,94120
Keeping the Promise,274325,93967
The Wayshower,80432,93861
A.D. The Bible Continues,336956,170463
Pölynimurikauppiaat,404471,92747
BookWars,125695,92648
Flower & Garnet,125943,90825
"China 9, Liberty 37",22396,90706
Campus Radio,47273,90622
Pajęczarki,344741,90617
"Suddenly, Last Winter",58511,90594
Blondie Knows Best,3966,90514
Bertsolari,139863,90497
Out California Way,206052,90466
The Harvest (La Cosecha),70875,90355
Sokkotanssi,434973,90292
The Overbrook Brothers,91391,90284
The Enchanted World of Danny Kaye: The Emperor's New Clothes,147105,90262
Cuckoo in a Dark Forest,337435,90258
La Bionda,317965,170667
"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",410205,170669
Mother Wore Tights,106825,89802
No Man's Island,327909,170683
Election Day,263600,90886
The Big Hangover,238616,91012
Moonlight and Cactus,405280,91163
Beijing Taxi,101124,91213
Casual Relations,288094,92639
At Home by Myself... with You,63217,92635
The Chocolate Soldier,94209,92520
Can Mr. Smith Get to Washington Anymore?,25058,92455
The Dancing Hawk,107056,92435
The Straits of Love and Hate,244115,92382
Jenny,76651,92380
The Great Bank Hoax,122515,92343
Johnny Cash at Folsom Prison,126016,92702
My Man and I,260064,92025
Magic Christmas Tree,84420,91960
Khanei ruye ab,257608,91904
The Last Ferry,389854,91856
On Thin Ice,116537,91795
The Painting Sellers,293114,91793
Princesa,64403,170543
Gitmek: My Marlon and Brando,54900,91593
Descongelate!,145594,92004
"Congratulations, It's a Boy!",252714,130538
Popsy Pop,284013,130656
The Iron Glove,206099,156657
Klondike Kate,388910,156627
Second Fiddle to a Steel Guitar,193450,156543
Dig That Uranium,144852,156533
Paris Playboys,116190,156527
Clipped Wings,192371,156519
Hold That Line,115706,156515
Feudin' Fools,180819,156511
Crazy Over Horses,187516,156505
Blues Busters,185289,156499
The Love-stricken,389882,156412
Raghu Romeo,161816,156375
On Dress Parade,179103,156340
Tarnished Angel,224162,156222
Burning an Illusion,166393,156720
The Symbol of the Unconquered,175226,156213
7.2,290916,156724
Yasmine,277690,156738
The Silent Touch,168976,157083
Our Mr. Sun,255733,157038
The Bad Man,183827,157034
Sweepings,184824,157023
Should Ladies Behave,126418,157019
In Transit,332739,156966
All The Days Before Tomorrow,19509,156921
A Mother Should Be Loved,135335,156919
Triple Troubles,364810,156887
Treachery Rides the Range,130098,156883
Trailin' West,377170,156881
Trail Guide,217324,156879
Sweet Micky for President,322746,156862
Honeymoon Hotel,99374,156834
The Undesirable,227077,156815
Out of Sync,113217,156769
Wet Bum,285869,156730
Lucky Losers,193459,156173
Isle of Fury,121848,156133
Incendiary Blonde,116500,156127
If These Knishes Could Talk: The Story of the NY Accent,382962,155621
Life Is Sacred,326649,155611
Millipilleri,54566,155587
Groupies,180021,155571
Road to Victory,23628,155565
The Snake God,88665,155563
"Return to Return to Nuke 'Em High, aka Volume 2",207680,155539
Master Minds,166904,155487
Jungle Cavalcade,95552,155477
Draegerman Courage,262536,155439
"Cornbread, Earl and Me",37754,155437
The Movies,101858,155423
Between Eleven and Midnight,64407,155314
